index,file_name,category,question,answer,predicted,raw_response,correct,refused,n_examples
290,017220.jpg,"Teeth,Patho",Which tooth is indicated with a periapical abscess?,B,A,A,False,False,0
291,017220.jpg,"Teeth,HisT",Which tooth has an implant?,A,B,B,False,False,0
292,017220.jpg,Teeth,How many wisdom teeth are detected?,D,B,B,False,False,0
293,017220.jpg,"Teeth,Patho",Which tooth is suspected to have an erupted wisdom tooth?,B,B,B,True,False,0
294,017220.jpg,"Teeth,Patho",Which tooth shows signs of a periapical cyst?,D,C,C,False,False,0
295,017239.jpg,"Teeth,HisT",Which tooth has both a crown and root canal treatment?,C,C,C,True,False,0
296,017239.jpg,"Patho,Jaw",Which of the following is NOT a finding in the jawbone?,D,B,B,False,False,0
297,017239.jpg,"Teeth,Patho",Which tooth is suspected to have caries?,C,C,C,True,False,0
298,017239.jpg,"Teeth,Patho",Which tooth shows imaging features of a periapical lesion (likely abscess)?,A,C,C,False,False,0
299,017239.jpg,Teeth,How many wisdom teeth are detected in the panoramic radiograph?,A,C,C,False,False,0
300,017271.jpg,"Teeth,Patho",Which tooth is suspected to have a periapical abscess?,D,C,C,False,False,0
301,017271.jpg,"Teeth,Patho",Which tooth is indicated to have deep caries?,B,C,C,False,False,0
302,017271.jpg,Jaw,What is the general condition of the maxillary sinuses?,B,B,B,True,False,0
303,017271.jpg,Jaw,What is the observed condition of the bone architecture?,A,A,A,True,False,0
304,017271.jpg,"Teeth,Jaw",What is the status of the mandibular canals?,A,A,A,True,False,0
305,017300.jpg,Jaw,Is there any apparent bone loss observed in the jaw?,B,B,B,True,False,0
306,017300.jpg,"Teeth,HisT",Which teeth have both a crown and root canal treatment?,A,A,A,True,False,0
307,017300.jpg,"Teeth,Patho,SumRec",What is recommended for the periapical cyst at tooth 45?,C,C,C,True,False,0
308,017300.jpg,Teeth,How many wisdom teeth are present and erupted in the patient?,A,D,D,False,False,0
309,017300.jpg,"Teeth,Patho",Which tooth exhibits evidence of a periapical lesion (cyst)?,C,C,C,True,False,0
310,017309.jpg,"Teeth,Patho",Which tooth shows signs of a periapical granuloma?,B,B,B,True,False,0
311,017309.jpg,"HisT,Jaw",What is visible in the bilateral mandibular areas?,C,C,C,True,False,0
312,017309.jpg,Teeth,Which of the following is TRUE regarding the wisdom teeth?,C,C,C,True,False,0
313,017309.jpg,"Teeth,Patho",What type of pathological finding is present in tooth 36?,C,C,C,True,False,0
314,017309.jpg,"Teeth,Jaw",What is the status of bone loss in the radiograph?,A,A,A,True,False,0
315,017336.jpg,"Teeth,HisT",Which tooth has a crown and root canal treatment?,C,C,C,True,False,0
316,017336.jpg,"Teeth,Patho",Which tooth is suspected to have a periapical lesion likely abscess?,A,A,A,True,False,0
317,017336.jpg,"Teeth,Patho",Which tooth shows signs of caries?,C,C,C,True,False,0
318,017336.jpg,Jaw,What is observed in the lower jawbone?,B,B,B,True,False,0
319,017336.jpg,Teeth,How many wisdom teeth are detected in the radiograph?,D,C,C,False,False,0
320,017346.jpg,"Patho,SumRec",What is recommended for the periapical lesion at 37?,D,D,D,True,False,0
321,017346.jpg,"Teeth,Patho",What is the pathological finding at tooth 37?,C,C,C,True,False,0
322,017346.jpg,Jaw,Is there any apparent bone loss observed?,A,C,C,False,False,0
323,017346.jpg,Teeth,Which region is suspicious for a missing tooth?,B,B,B,True,False,0
324,017346.jpg,"Teeth,Jaw",What is the status of the maxillary sinuses?,A,A,A,True,False,0
325,017360.jpg,"Teeth,Patho",How many wisdom teeth are suspected to be erupted in the radiograph?,C,C,C,True,False,0
326,017360.jpg,"Teeth,Patho",Which tooth shows signs of a periapical abscess?,B,C,C,False,False,0
327,017360.jpg,Jaw,Is there any apparent bone loss observed in the jaw?,D,D,D,True,False,0
328,017360.jpg,Jaw,How are the maxillary sinuses described in the radiograph?,B,B,B,True,False,0
329,017360.jpg,Jaw,"Can you identify the structure within the bounding box [1596, 539, 2126, 1039]?",D,B,B,False,False,0
330,017375.jpg,"Teeth,Patho",What pathological finding is noted at tooth 36?,B,D,D,False,False,0
331,017375.jpg,Jaw,Where is bone loss observed in the jaw?,A,C,C,False,False,0
332,017375.jpg,Teeth,What is the status of tooth 38?,C,C,C,True,False,0
333,017375.jpg,Teeth,How many teeth are visualized in the panoramic radiograph?,C,C,C,True,False,0
334,017375.jpg,"Teeth,HisT",What historical intervention is evident at tooth 36?,D,D,D,True,False,0
335,017416.jpg,"Teeth,HisT",Which tooth sites present implants?,D,D,D,True,False,0
336,017416.jpg,Jaw,What is the observation regarding bone architecture?,C,D,D,False,False,0
337,017416.jpg,"Teeth,HisT",Which tooth has signs of a filling?,C,D,D,False,False,0
338,017416.jpg,Jaw,What is noted about the mandibular canals?,C,C,C,True,False,0
339,017416.jpg,Jaw,What is the appearance of the maxillary sinuses?,D,D,D,True,False,0
340,017540.jpg,"Teeth,Patho",Which tooth shows signs of a periapical granuloma?,A,B,B,False,False,0
341,017540.jpg,"Teeth,HisT",What type of restoration is present on tooth 45?,A,A,A,True,False,0
342,017540.jpg,Jaw,What is observed in the upper jaw bone architecture?,A,B,B,False,False,0
343,017540.jpg,"Teeth,HisT",Which tooth has both a crown and a root canal treatment?,C,C,C,True,False,0
344,017540.jpg,"Teeth,HisT",Which tooth site presents implant?,C,C,C,True,False,0
345,017656.jpg,"Teeth,Patho",Which tooth is suspicious for a periapical lesion likely abscess?,A,A,A,True,False,0
346,017656.jpg,"Teeth,HisT",Which tooth shows signs of both a crown restoration and an implant placement?,C,B,B,False,False,0
347,017656.jpg,"Teeth,Patho",Which tooth is suspicious for caries?,B,B,B,True,False,0
348,017656.jpg,Teeth,Which tooth is impacted?,D,D,D,True,False,0
349,017656.jpg,Jaw,Which of the following is NOT observed in the bone architecture?,A,D,D,False,False,0
350,017690.jpg,"Teeth,HisT",Which of the following tooth site presents an implant?,D,D,D,True,False,0
351,017690.jpg,Jaw,What is observed in the bilateral mandibular canals?,C,C,C,True,False,0
352,017690.jpg,Teeth,How many teeth are visualized in the radiograph?,A,D,D,False,False,0
353,017690.jpg,Teeth,How many wisdom teeth are erupted in the patient?,B,D,D,False,False,0
354,017690.jpg,"Teeth,HisT",Which of the following is NOT a tooth with a crown?,A,B,B,False,False,0
355,017693.jpg,"Teeth,HisT",Which tooth shows signs of a crown restoration?,D,C,C,False,False,0
356,017693.jpg,"Teeth,Patho",Which of the following teeth has signs of a periapical granuloma?,C,C,C,True,False,0
357,017693.jpg,Teeth,How many wisdom teeth are detected in the panoramic radiograph?,A,C,C,False,False,0
358,017693.jpg,"Teeth,HisT",Which of the following teeth has a filling?,B,C,C,False,False,0
359,017693.jpg,Jaw,What is observed in the bilateral maxillary sinuses?,B,A,A,False,False,0
360,017773.jpg,Jaw,Is there any apparent bone loss in the jaw?,D,D,D,True,False,0
361,017773.jpg,Teeth,Which of the following wisdom teeth is erupted?,C,A,A,False,False,0
362,017773.jpg,"Teeth,HisT",Which tooth has signs of root canal treatment?,D,B,B,False,False,0
363,017773.jpg,"Teeth,Patho",Which tooth shows evidence of a periapical cyst?,B,B,B,True,False,0
364,017773.jpg,SumRec,Which of the following is a priority concern?,B,B,B,True,False,0
365,017840.jpg,Teeth,How many erupted wisdom teeth are present?,A,C,C,False,False,0
366,017840.jpg,"HisT,Jaw",Which of the following is a visible structure in the jaw?,C,C,C,True,False,0
367,017840.jpg,Jaw,What is the condition of the maxillary sinuses?,B,B,B,True,False,0
368,017840.jpg,"Teeth,Patho",Which tooth exhibits deep caries and a periapical abscess?,A,C,C,False,False,0
369,017840.jpg,"Teeth,SumRec",What is the recommended immediate action for tooth 36?,D,D,D,True,False,0
370,017880.jpg,"Teeth,Patho",Which tooth requires prompt treatment due to caries and deep caries?,B,D,D,False,False,0
371,017880.jpg,"Teeth,Jaw",What is the observed status of the bone architecture?,D,D,D,True,False,0
372,017880.jpg,Teeth,How many wisdom teeth are erupted according to the report?,C,C,C,True,False,0
373,017880.jpg,"HisT,Jaw",Which of the following is clearly visible bilaterally?,B,B,B,True,False,0
374,017880.jpg,"Teeth,Patho,SumRec",Which tooth shows signs of a deep caries suspicious for further clinical evaluation?,A,B,B,False,False,0
375,017936.jpg,HisT,Are there any fillings present?,B,B,B,True,False,0
376,017936.jpg,Teeth,Which wisdom teeth are impacted?,C,C,C,True,False,0
377,017936.jpg,"Teeth,Patho",Which tooth has a suspected periapical granuloma?,D,D,D,True,False,0
378,017936.jpg,Jaw,Is there apparent bone loss?,C,C,C,True,False,0
379,017936.jpg,"Teeth,Patho",Which teeth show signs of caries?,A,D,D,False,False,0
380,018010.jpg,Jaw,What is the condition of the maxillary sinuses?,D,D,D,True,False,0
381,018010.jpg,Teeth,How many wisdom teeth are erupted in the patient?,C,C,C,True,False,0
382,018010.jpg,"Teeth,Patho",Which tooth has a periapical granuloma?,C,C,C,True,False,0
383,018010.jpg,Jaw,Is there any apparent bone loss in the jaw?,B,B,B,True,False,0
384,018010.jpg,"Teeth,Patho",Which tooth exhibits caries according to the report?,A,C,C,False,False,0
385,018047.jpg,Jaw,What is the condition of the mandibular canals in the radiograph?,C,C,C,True,False,0
386,018047.jpg,Jaw,Is there any apparent bone loss observed in the radiograph?,B,B,B,True,False,0
387,018047.jpg,Teeth,How many teeth are visualized in the radiograph?,A,A,A,True,False,0
388,018047.jpg,"Teeth,Patho",Which tooth shows signs of a periapical cyst?,B,D,D,False,False,0
389,018047.jpg,"Teeth,Patho",Which of the following teeth does NOT show signs of caries?,C,D,D,False,False,0
390,018105.jpg,Teeth,How many vertically erupted wisdom teeth are present according to the report?,B,D,D,False,False,0
391,018105.jpg,"Teeth,Patho",Which tooth exhibits signs of a periapical granuloma?,D,D,D,True,False,0
392,018105.jpg,Jaw,In which jaw is evidence of bone loss observed?,D,D,D,True,False,0
393,018105.jpg,Jaw,"What structure is located within the coordinates [367, 537, 875, 1018]?",A,C,C,False,False,0
394,018105.jpg,Teeth,"What object is located within the coordinates [496, 548, 693, 696]?",C,C,C,True,False,0
395,018160.jpg,"Teeth,Patho",Which tooth exhibits signs of a periapical cyst?,C,C,C,True,False,0
396,018160.jpg,"Teeth,Patho",Which tooth is suspected to have caries?,A,A,A,True,False,0
397,018160.jpg,"Teeth,HisT",Which tooth has had root canal treatment?,B,B,B,True,False,0
398,018160.jpg,Teeth,How many wisdom teeth are erupted?,A,C,C,False,False,0
399,018160.jpg,Jaw,What is observed in the bone architecture?,B,B,B,True,False,0
400,018174.jpg,Teeth,How many teeth are visualized in the panoramic radiograph?,B,B,B,True,False,0
401,018174.jpg,"Teeth,HisT",What historical interventions are evident at tooth 47?,A,A,A,True,False,0
402,018174.jpg,"Teeth,Patho",What pathological finding is present at tooth 47?,B,D,D,False,False,0
403,018174.jpg,Teeth,Which of the following describes the status of the wisdom teeth 18 and 28?,C,C,C,True,False,0
404,018179.jpg,"Patho,SumRec",What evaluation is needed for the periapical lesion at 47?,C,C,C,True,False,0
405,018179.jpg,Teeth,Which wisdom tooth is erupted?,C,C,C,True,False,0
406,018179.jpg,"Teeth,Patho",Which tooth is suspicious for caries?,C,B,B,False,False,0
407,018179.jpg,Jaw,What is the appearance of the maxillary sinuses?,C,C,C,True,False,0
408,018189.jpg,Teeth,How many wisdom teeth are visualized in the panoramic radiograph?,A,C,C,False,False,0
409,018189.jpg,"Teeth,Patho",Which of the following teeth is associated with a suspected periapical abscess?,A,A,A,True,False,0
410,018189.jpg,"Teeth,HisT",Which tooth has a sign of a crown according to the report?,B,D,D,False,False,0
411,018189.jpg,Jaw,What is the observed bone architecture in the jaw?,A,A,A,True,False,0
412,018189.jpg,Teeth,Which wisdom teeth are impacted?,A,A,A,True,False,0
413,018211.jpg,"Teeth,Patho",Which tooth exhibits signs of a periapical granuloma?,A,B,B,False,False,0
414,018211.jpg,"Teeth,HisT",Which tooth shows evidence of a filling?,C,C,C,True,False,0
415,018211.jpg,"Patho,Jaw",What is a notable finding in the bilateral mandibular canals?,D,D,D,True,False,0
416,018211.jpg,Patho,How many teeth show periapical lesions in this panoramic X-ray?,D,B,B,False,False,0
417,018231.jpg,"HisT,Jaw",Which structures are visible in the imaging?,A,A,A,True,False,0
418,018231.jpg,"Teeth,Patho,SumRec",Which tooth is suspicious for caries and requires clinical re-evaluation?,C,B,B,False,False,0
419,018231.jpg,"Teeth,HisT",Which tooth shows signs of crown restoration and root canal treatment?,D,D,D,True,False,0
420,018231.jpg,Teeth,How many teeth were visualized in the panoramic radiograph?,B,B,B,True,False,0
421,018231.jpg,Teeth,"Which of the following describes the status of the wisdom teeth 18, 28, 38, and 48?",C,C,C,True,False,0
422,018254.jpg,Teeth,Which wisdom tooth is impacted?,D,D,D,True,False,0
423,018254.jpg,"Teeth,Patho",Which tooth shows evidence of caries?,B,B,B,True,False,0
424,018254.jpg,"Teeth,HisT",Which teeth show signs of fillings?,A,B,B,False,False,0
425,018254.jpg,Jaw,Is there any apparent bone loss in the image?,A,A,A,True,False,0
426,018254.jpg,HisT,"Do you know what historical treatment is in the bounding box [662, 634, 756, 681]?",A,A,A,True,False,0
427,018263.jpg,"HisT,Jaw",Which of the following structures are visible in the left maxillary sinus?,C,C,C,True,False,0
428,018263.jpg,"Teeth,Patho",Which tooth shows signs suggestive of a periapical cyst?,D,D,D,True,False,0
429,018263.jpg,"Teeth,Jaw",What is the status of bone loss in the jaw?,A,A,A,True,False,0
430,018263.jpg,"Teeth,SumRec",Which of the following is NOT a recommended clinical action for tooth 46?,C,A,A,False,False,0
431,018263.jpg,Teeth,Which of the following teeth is erupted according to the report?,B,B,B,True,False,0
432,018276.jpg,"Teeth,HisT",Which tooth shows signs of a filling?,D,D,D,True,False,0
433,018276.jpg,"Teeth,HisT",Which tooth has both root canal treatment and a filling?,C,C,C,True,False,0
434,018276.jpg,Teeth,How many teeth are visualized in the panoramic radiograph?,A,A,A,True,False,0
435,018276.jpg,"Teeth,Patho",Which tooth shows signs of suspected caries?,B,B,B,True,False,0
436,018276.jpg,"Teeth,Patho",Which tooth has a periapical abscess?,B,B,B,True,False,0
437,018277.jpg,SumRec,What is a priority concern based on the findings?,A,D,D,False,False,0
438,018277.jpg,"Teeth,HisT",Which teeth are observed to have crowns?,B,B,B,True,False,0
439,018277.jpg,Jaw,Is there any apparent bone loss in the image?,C,C,C,True,False,0
440,018277.jpg,Teeth,Which of the following teeth is impacted?,C,A,A,False,False,0
441,018277.jpg,Teeth,How many wisdom teeth are non-impacted and erupted?,C,C,C,True,False,0
442,018278.jpg,"HisT,Jaw",What structures are visible in the imaging?,B,B,B,True,False,0
443,018278.jpg,"Teeth,Patho",Which tooth is suspicious for caries?,D,D,D,True,False,0
444,018278.jpg,"Teeth,Patho",Which tooth shows evidence of a periapical granuloma?,A,A,A,True,False,0
445,018278.jpg,Jaw,Is there any apparent bone loss in the jaw?,A,A,A,True,False,0
446,018278.jpg,HisT,What historical intervention is noted in the report?,D,D,D,True,False,0
447,018325.jpg,Teeth,How many wisdom teeth are present in the report?,C,C,C,True,False,0
448,018325.jpg,"Teeth,HisT",Which tooth suggests the presence of a filling?,A,A,A,True,False,0
449,018325.jpg,"HisT,Jaw",Which of the following is NOT a visible structure in the jaw?,A,A,A,True,False,0
450,018325.jpg,"Teeth,Patho",Which tooth shows evidence of a periapical abscess?,C,D,D,False,False,0
451,018325.jpg,"Teeth,Patho",Which tooth is suspected to have caries according to the report?,A,D,D,False,False,0
452,018328.jpg,"Teeth,HisT",Which tooth has undergone root canal treatment?,B,B,B,True,False,0
453,018328.jpg,"Teeth,HisT",Which teeth have crown restorations?,D,D,D,True,False,0
454,018328.jpg,"Teeth,Patho",Which tooth shows signs of a periapical granuloma?,B,B,B,True,False,0
455,018328.jpg,"Teeth,HisT",Which of the following teeth is suspicious for a filling?,B,C,C,False,False,0
456,018328.jpg,Jaw,In which jaw is suspicious bone loss observed?,D,C,C,False,False,0
457,018377.jpg,"Teeth,Patho",Which tooth shows signs of a periapical granuloma?,D,C,C,False,False,0
458,018377.jpg,"HisT,Jaw",What structures are visible bilaterally in the jaw?,C,C,C,True,False,0
459,018377.jpg,Jaw,What is observed in the upper jawbone?,A,A,A,True,False,0
460,018377.jpg,"Teeth,Patho",Which tooth is suspected to have caries?,D,D,D,True,False,0
461,018377.jpg,SumRec,Which of the following requires endodontic evaluation?,B,C,C,False,False,0
462,018384.jpg,"Teeth,HisT,SumRec",Which of the following teeth suggest clinical re-evaluation for a crown?,D,D,D,True,False,0
463,018384.jpg,"Teeth,Jaw",What is the status of the bone architecture in the radiograph?,D,D,D,True,False,0
464,018384.jpg,Teeth,Which of the following teeth are erupted wisdom teeth?,C,B,B,False,False,0
465,018384.jpg,"Teeth,HisT,SumRec",Which of the following teeth require clinical re-evaluation for fillings?,C,C,C,True,False,0
466,018384.jpg,"Teeth,Patho",Which of the following teeth show signs of periapical granuloma?,D,D,D,True,False,0
467,018466.jpg,"Teeth,Patho",Which tooth is associated with imaging features of a periapical granuloma?,C,C,C,True,False,0
468,018466.jpg,"Teeth,HisT",Which tooth shows signs of root canal treatment?,B,A,A,False,False,0
469,018466.jpg,"Patho,Jaw",Which of the following is NOT a finding in the bone architecture?,A,B,B,False,False,0
470,018466.jpg,Teeth,How many wisdom teeth are detected in the panoramic radiograph?,C,D,D,False,False,0
471,018466.jpg,Teeth,In which region is a missing tooth detected?,B,D,D,False,False,0
472,018477.jpg,"Teeth,Patho",Which tooth shows signs of a periapical lesion?,D,C,C,False,False,0
473,018477.jpg,"Teeth,Patho",Which tooth is suspicious for caries?,A,A,A,True,False,0
474,018477.jpg,Teeth,Which of the following wisdom teeth is erupted?,D,A,A,False,False,0
475,018477.jpg,"Teeth,Jaw",What is the status of bone architecture in the image?,A,A,A,True,False,0
476,018494.jpg,Teeth,How many teeth are visualized in the panoramic radiograph?,B,C,C,False,False,0
477,018494.jpg,"Teeth,Patho",Which tooth shows signs of a periapical granuloma?,D,D,D,True,False,0
478,018494.jpg,Teeth,Which wisdom tooth is erupted?,C,A,A,False,False,0
479,018494.jpg,"Teeth,HisT",Which teeth show signs of root canal treatment?,A,A,A,True,False,0
480,018494.jpg,Jaw,Is there apparent bone loss in the image?,B,B,B,True,False,0
481,018539.jpg,Teeth,How many wisdom teeth were detected in the panoramic radiograph?,A,B,B,False,False,0
482,018539.jpg,"Teeth,Patho",Which tooth shows signs of a periapical abscess?,C,C,C,True,False,0
483,018539.jpg,"Teeth,HisT",Which teeth show signs of both crown and root canal treatment?,D,D,D,True,False,0
484,018539.jpg,Jaw,In which jaw is bone loss detected?,C,C,C,True,False,0
485,018539.jpg,Teeth,How many teeth are visible in this panoramic dental X-ray image?,B,B,B,True,False,0
486,019277.jpg,Teeth,Which wisdom tooth is impacted?,A,A,A,True,False,0
487,019277.jpg,"Teeth,Jaw",What is the status of the maxillary sinus?,C,C,C,True,False,0
488,019277.jpg,Teeth,How many teeth are visualized in the radiograph?,B,B,B,True,False,0
489,019277.jpg,"Teeth,Patho",Which tooth shows evidence of a periapical cyst?,D,D,D,True,False,0
490,019277.jpg,"Patho,SumRec",What is recommended for the periapical cyst at 13?,B,B,B,True,False,0
