index,file_name,category,question,answer,predicted,raw_response,correct,refused,n_examples
203,016973.jpg,"Teeth,Patho,HisT",Which tooth site has a dental implant present? ,C,C,"A) Tooth #37 is located in the lower left quadrant and is a root-canal-treated natural tooth with a crown, which is inconsistent with the presence of an implant.

B) Tooth #27 is located in the upper left quadrant and is a natural tooth, which is inconsistent with the presence of an implant.

C) Tooth #47 is located in the lower right quadrant and clearly shows a dental implant with an implant-supported crown, which is consistent with the image.

D) Tooth #17 is located in the upper right quadrant and is a natural tooth with a full-coverage crown, which is inconsistent with the presence of an implant.

Answer: C",True,False,0
222,017061.jpg,"Teeth,HisT",Which tooth shows imaging features suggestive of a crown restoration?,B,B,"A) Tooth #32 is a lower left lateral incisor that shows no radiographic evidence of a crown restoration.
B) Tooth #37 exhibits a highly radiopaque crown restoration and root canal filling, which is characteristic of a crown restoration.
C) Tooth #42 is a lower right lateral incisor that does not show any features of a crown restoration.
D) Tooth #24 is an upper left first premolar that does not present with any imaging features suggestive of a crown restoration.

Answer: B",True,False,0
50,016690.jpg,"Teeth,Patho",Which tooth shows signs of a periapical granuloma?,D,D,"A) Tooth #15 shows a normal periapical region with an intact lamina dura and no signs of radiolucency.

B) Tooth #17 exhibits normal root morphology and surrounding bone structure without any periapical pathology.

C) Tooth #16 has a healthy periapical appearance with no evidence of radiolucent lesions.

D) None of the specified teeth demonstrate any radiographic signs of a periapical granuloma, as their periapical regions appear completely normal.

Answer: D",True,False,0
69,016712.jpg,"HisT,Jaw",Which structures are visible in the radiograph?,C,C,"A) The bilateral maxillary sinuses are clearly visible as large radiolucent cavities located superior to the roots of the upper posterior teeth.

B) The bilateral mandibular canals are visible as radiolucent channels running horizontally through the posterior mandible on both sides.

C) Since the maxillary sinuses, mandibular canals, and teeth are all clearly identifiable structures in this panoramic image, this option is correct.

D) Numerous teeth in both the maxillary and mandibular arches are clearly visible in the center of the radiograph.

Answer: C",True,False,0
357,017693.jpg,Teeth,How many wisdom teeth are detected in the panoramic radiograph?,A,B,"A) This option is incorrect because there are not three wisdom teeth visible in the radiograph.

B) This option is correct because only one wisdom tooth (the maxillary right third molar) is present and visible in the upper right quadrant, while the other three wisdom teeth are absent.

C) This option is incorrect because there are not four wisdom teeth visible in the radiograph.

D) This option is incorrect because there are not two wisdom teeth visible in the radiograph.

Answer: B",False,False,0
341,017540.jpg,"Teeth,HisT",What type of restoration is present on tooth 45?,A,D,"A) While an implant-supported crown is present at the site of tooth 45, the primary restoration replacing the missing tooth structure in the bone is a dental implant.

B) There is no dental filling present on tooth 45, as the natural tooth is missing and has been completely replaced.

C) No root canal treatment is visible on tooth 45 because the natural tooth root is absent.

D) A highly radiopaque, screw-shaped dental implant fixture is clearly visible in the alveolar bone at the position of tooth 45.

Answer: D",False,False,0
106,016792.jpg,"Teeth,Patho",Which tooth is suspicious for caries and deep caries?,A,B,"A) #37: Tooth #37 is missing from the dental arch and is not visible on the radiograph.

B) #36: Tooth #36 exhibits a large, deep radiolucency in the crown extending into the pulp chamber, which is highly suspicious for deep caries.

C) #35: Tooth #35 appears radiographically intact with normal crown density and no signs of caries.

D) #38: Tooth #38 is absent from the lower left quadrant.

Answer: B",False,False,0
411,018189.jpg,Jaw,What is the observed bone architecture in the jaw?,A,A,"A) The alveolar bone crest is consistently located within 1.5 to 2 mm of the cementoenamel junction across the dentition, demonstrating no apparent bone loss.

B) Although there are localized areas of dental disease, there is no generalized slight bone loss affecting the alveolar crests.

C) The radiograph does not show any widespread, deep vertical defects or severe reduction in bone height that would indicate severe bone loss.

D) The bone levels remain well-preserved near the cementoenamel junctions rather than being reduced to the middle third of the roots, ruling out moderate bone loss.

Answer: A",True,False,0
336,017416.jpg,Jaw,What is the observation regarding bone architecture?,C,D,"A) Mild bone loss is inconsistent with the radiograph, as there is extensive and deep resorption of the alveolar ridges in both the maxilla and mandible.

B) Bone fracture is inconsistent because the cortical borders of the mandible and maxilla are continuous and show no signs of fracture lines or displacement.

C) Moderate bone loss in bone jaws is inconsistent because the bone resorption around the remaining teeth and the edentulous ridges is far more advanced than moderate.

D) Severe bone loss is consistent with the radiograph, which demonstrates generalized severe alveolar ridge resorption and advanced bone loss around the remaining mandibular teeth.

Answer: D",False,False,0
245,017118.jpg,"Teeth,HisT",How many teeth have crowns?,B,B,"* **A) 3**: This option is incorrect because there are clearly more than three radiopaque crown restorations visible across both arches.
* **B) 7**: This option is consistent with the radiograph, which shows a total of 7 crown units: 2 on the maxillary central incisors, 3 units making up the bridge on the lower right, and 2 units on the lower left.
* **C) 9**: This option is incorrect because there are only 7 crown units visible on the panoramic radiograph, not 9.
* **D) 5**: This option is incorrect because counting either the individual crowned teeth (which is 6) or the total crown units (which is 7) does not equal 5.

Answer: B",True,False,0
340,017540.jpg,"Teeth,Patho",Which tooth shows signs of a periapical granuloma?,A,A,"A) #47: Tooth #47 shows a large, well-defined radiolucency surrounding its root apices, which is highly characteristic of a periapical granuloma.

B) #46: Tooth #46 is missing and has been replaced by a dental implant, which cannot develop a periapical granuloma.

C) #48: Tooth #48 is mesially tilted but shows a normal periapical bone structure with no signs of a periapical lesion.

D) #45: Tooth #45 has a crown restoration but exhibits a normal periapical appearance with no significant radiolucency.

Answer: A",True,False,0
132,016825.jpg,Teeth,Which wisdom tooth is erupted according to the report?,C,C,"A) **#28**: Tooth #28 (upper left third molar) is missing from the dental arch and is not visible on this radiograph.

B) **#38**: Tooth #38 (lower left third molar) is present but is mesially tipped and partially impacted rather than normally erupted.

C) **#18**: Tooth #18 (upper right third molar) is present, fully erupted, and properly aligned within the dental arch.

D) **#48**: Tooth #48 (lower right third molar) is missing from the dental arch.

Answer: C",True,False,0
478,018494.jpg,Teeth,Which wisdom tooth is erupted?,C,C,"A) Tooth #48 is mesioangularly impacted and not fully erupted into the normal occlusal plane.
B) Tooth #28 is impacted high in the maxillary tuberosity and is completely unerupted.
C) Tooth #18 is fully erupted into the dental arch and in functional occlusion with the opposing dentition.
D) Tooth #38 is mesioangularly impacted and remains unerupted.

Answer: C",True,False,0
423,018254.jpg,"Teeth,Patho",Which tooth shows evidence of caries?,B,B,"A) #47: Tooth #47 appears radiographically sound with no visible signs of dental caries.

B) #37: Tooth #37 shows a distinct radiolucency on its distal coronal surface, which is highly indicative of dental caries.

C) #36: Tooth #36 has an occlusal restoration but shows no clear evidence of active or recurrent caries.

D) #46: Tooth #46 has a radiopaque restoration on the occlusal surface with no radiographic evidence of caries.

Answer: B",True,False,0
75,016713.jpg,"Teeth,HisT",Which tooth has a crown restoration?,D,D,"- **A) #11**: Tooth #11 (maxillary right central incisor) shows a highly radiopaque crown restoration, which is consistent with the image.
- **B) #21**: Tooth #21 (maxillary left central incisor) also shows a highly radiopaque crown restoration, which is consistent with the image.
- **C) #31**: Tooth #31 (mandibular left central incisor) does not have a crown restoration and appears normal, which is inconsistent with the image.
- **D) Both A and B**: Since both tooth #11 and tooth #21 have prominent crown restorations, this option is fully consistent with the image.

Answer: D",True,False,0
231,017091.jpg,"Teeth,HisT",Which tooth has signs of a crown and root canal treatment with restoration?,B,B,"A) Tooth #21 indeed shows a crown and root canal treatment, but it is not the only tooth with these findings.

B) Both teeth #11 and #21 clearly exhibit radiopaque root canal fillings and full-coverage crowns.

C) Tooth #24 does not show any signs of root canal treatment or a crown.

D) Tooth #15 does not show any signs of root canal treatment or a crown.

Answer: B",True,False,0
428,018263.jpg,"Teeth,Patho",Which tooth shows signs suggestive of a periapical cyst?,D,D,"A) Tooth #47 shows normal periapical bone structure and no signs of a periapical lesion.

B) Tooth #37 has intact lamina dura and shows no evidence of periapical pathology.

C) Tooth #36 displays healthy surrounding bone with no radiolucency suggestive of a cyst.

D) Tooth #46 has a large radiopaque restoration and shows a well-defined periapical radiolucency at its root apices, suggestive of a periapical cyst.

Answer: D",True,False,0
207,016975.jpg,"HisT,Jaw",What is visible in the mandible?,D,D,"A) This option is incorrect because there is a clearly visible anatomical structure within the mandible among the choices provided.

B) The maxillary sinuses are prominent air-filled cavities located in the maxilla, not within the mandible.

C) The nasal cavity is an anatomical landmark situated superiorly in the midface and maxilla, rather than in the mandible.

D) The bilateral mandibular canals are clearly visible as radiolucent pathways bordered by radiopaque cortical lines running through the body of the mandible on both sides.

Answer: D",True,False,0
92,016769.jpg,"Teeth,HisT",Which of the following teeth has signs of a root canal treatment?,D,D,"A) Tooth #12 does not show any radiopaque filling material within its pulp chamber or root canal.
B) Tooth #24 shows no signs of endodontic treatment or root canal obturation.
C) Tooth #35 is associated with a well-defined radiolucency near its apex but does not contain root canal filling material.
D) Tooth #47 clearly exhibits radiopaque obturation material within its root canals, consistent with a completed root canal treatment.

Answer: D",True,False,0
242,017113.jpg,Teeth,Which tooth is erupted and suspicious for eruption?,A,C,"- **Option A:** This option is incorrect because the majority of the teeth in the arches are fully erupted and functional.
- **Option B:** Tooth #36 is fully erupted, restored with a radiopaque crown, and has undergone root canal therapy.
- **Option C:** Tooth #38 (lower left third molar) is unerupted, mesioangularly impacted, and positioned against the distal aspect of tooth #37.
- **Option D:** Tooth #45 is fully erupted and properly aligned within the lower right dental arch.

Answer: C",False,False,0
140,016826.jpg,Teeth,"Can you identify the object within the bounding box [1749, 638, 1885, 827]?",C,A,"- **Option A**: The specified region on the lower left side of the jaw (right side of the radiograph) shows an empty alveolar ridge distal to the second molar, which is consistent with a missing tooth 38.
- **Option B**: Tooth 21 is the maxillary left central incisor located in the anterior maxilla, which does not correspond to the posterior mandibular region indicated by the coordinates.
- **Option C**: There is no erupted or impacted third molar visible in the lower left quadrant, so the presence of a wisdom tooth 38 is incorrect.
- **Option D**: Tooth 13 is the maxillary right canine, which is normally erupted in the upper right quadrant and not impacted in the specified region.

Answer: A",False,False,0
382,018010.jpg,"Teeth,Patho",Which tooth has a periapical granuloma?,C,C,"A) Tooth #28 is erupted and shows no signs of periapical radiolucency or pathology.
B) Tooth #18 is erupted and does not exhibit any periapical lesions.
C) Tooth #48 is horizontally impacted in the mandible and shows a distinct radiolucency associated with its root apex, consistent with a periapical granuloma.
D) Tooth #38 is clinically absent from the arch and cannot be evaluated for periapical pathology.

Answer: C",True,False,0
223,017061.jpg,Teeth,Which of the following is NOT an impacted wisdom tooth?,C,C,"A) Tooth #18 is visible as a severely impacted, ectopically positioned maxillary right third molar located high in the maxillary sinus region.

B) Tooth #48 is a mesioangularly impacted mandibular right third molar visible on the lower-left side of the radiograph.

C) Tooth #28 is completely absent from the maxillary left quadrant, meaning it is not present as an impacted tooth.

D) Tooth #38 is a mesioangularly impacted mandibular left third molar located adjacent to the crowned second molar on the lower-right side of the radiograph.

Answer: C",True,False,0
176,016920.jpg,"Teeth,HisT",Which tooth has both a crown and root canal treatment?,B,B,"A) #36: Tooth #36 (lower left first molar) shows only a minor occlusal restoration and does not have a crown or root canal treatment.

B) #46: Tooth #46 (lower right first molar) clearly exhibits both a full-coverage radiopaque crown and radiopaque root canal filling material within its roots.

C) #16: Tooth #16 (upper right first molar) appears intact with no crown or root canal treatment.

D) #26: Tooth #26 (upper left first molar) has a radiopaque crown restoration but does not show any root canal treatment in its roots.

Answer: B",True,False,0
334,017375.jpg,"Teeth,HisT",What historical intervention is evident at tooth 36?,D,C,"A) Crown: There is no prosthetic crown visible on tooth 36, as the natural tooth contours and a distinct intracoronal restoration are present.

B) Extraction: Tooth 36 is fully present in the dental arch and has not been extracted.

C) Root canal treatment: Tooth 36 clearly exhibits radiopaque obturation material within its root canals, demonstrating a completed root canal treatment.

D) Filling: While a coronal restoration is present, the most definitive and complete endodontic intervention visible is the root canal treatment.

Answer: C",False,False,0
72,016713.jpg,"Patho,Jaw",Which of the following is NOT a finding in the jaw-specific observations?,C,B,"**A) Maxillary sinuses:** The maxillary sinuses are clearly visible as large, well-defined radiolucent cavities located superior to the maxillary posterior teeth on both sides.

**B) All are findings:** Since the maxillary sinuses, bone loss, and the mandibular canals are all clearly identifiable on this panoramic radiograph, they are indeed all findings.

**C) Bone loss:** There is visible generalized mild-to-moderate horizontal bone loss, particularly noticeable in the mandibular anterior and posterior regions.

**D) Mandibular canal:** The mandibular canal is clearly visible bilaterally as a radiolucent pathway bordered by thin radiopaque lines running through the body of the mandible.

Answer: B",False,False,0
96,016783.jpg,Teeth,How many teeth are visualized in the panoramic radiograph?,C,D,"* **A) 28**: This option is inconsistent because a detailed count of the dentition reveals more than 28 teeth are present.
* **B) 31**: This option is inconsistent because only two teeth are missing from a complete set of 32, leaving 30 teeth visualized.
* **C) 29**: This option is inconsistent because there are 16 teeth in the maxillary arch and 14 teeth in the mandibular arch, totaling 30 teeth.
* **D) 30**: This option is consistent because the radiograph shows all 16 maxillary teeth and 14 mandibular teeth (with only the lower right first molar and lower right third molar missing), totaling 30 teeth.

Answer: D",False,False,0
476,018494.jpg,Teeth,How many teeth are visualized in the panoramic radiograph?,B,C,"A) This option is incorrect because counting all visualized teeth, including the impacted upper left third molar and both lower third molars, yields a total of 31 teeth rather than 30.

B) This option is incorrect because the upper right third molar is missing, meaning there are only 31 teeth visible instead of a full dentition of 32.

C) This option is correct because there are 15 teeth in the maxillary arch (with the upper left third molar impacted high in the tuberosity) and 16 teeth in the mandibular arch, totaling 31 teeth.

D) This option is incorrect because the radiograph clearly visualizes 31 teeth, which is more than 29.

Answer: C",False,False,0
299,017239.jpg,Teeth,How many wisdom teeth are detected in the panoramic radiograph?,A,A,"A) This option is consistent with the radiograph, which clearly shows two maxillary third molars (wisdom teeth) present, while both mandibular third molars are absent.

B) This option is incorrect because there are two wisdom teeth visible in the upper jaw, not just one.

C) This option is incorrect because only two wisdom teeth are present in the maxillary arch, and none are present in the mandibular arch.

D) This option is incorrect because there are only two third molars visible in total.

Answer: A",True,False,0
482,018539.jpg,"Teeth,Patho",Which tooth shows signs of a periapical abscess?,C,C,"A) Tooth #38 (lower left third molar) appears healthy with no evidence of periapical radiolucency or infection.

B) Tooth #35 (lower left second premolar) shows a normal periapical region with an intact lamina dura and no signs of pathology.

C) Tooth #36 (lower left first molar) exhibits a prominent periapical radiolucency surrounding its root apices, which is highly indicative of a periapical abscess.

D) Tooth #37 (lower left second molar) shows no significant periapical bone loss or signs of infection around its roots.

Answer: C",True,False,0
235,017112.jpg,Jaw,What is observed regarding the bone architecture?,A,A,"A) The alveolar bone crests are located within normal limits (1-2 mm below the cementoenamel junction) throughout the dentition, indicating no apparent bone loss.

B) There is no widespread reduction in alveolar bone height across the maxillary or mandibular arches, which rules out generalized bone loss.

C) The bone levels are well-preserved and close to the cementoenamel junctions, showing no evidence of severe bone loss.

D) There are no isolated areas of significant vertical or horizontal bone destruction, making localized bone loss incorrect.

Answer: A",True,False,0
107,016792.jpg,"Teeth,Patho",Which tooth shows signs of a periapical granuloma?,B,C,"A) #35: Tooth #35 appears healthy with normal crown structure and no signs of periapical radiolucency.

B) #47: Tooth #47 has undergone root canal treatment and has a radiopaque crown, but its periapical area shows no significant signs of pathology.

C) #37: Tooth #37 shows a root canal treatment with a severely compromised crown and a distinct, well-defined radiolucency at the root apices, which is highly characteristic of a periapical granuloma.

D) #36: Tooth #36 has normal crown and root anatomy with no evidence of periapical radiolucency.

Answer: C",False,False,0
472,018477.jpg,"Teeth,Patho",Which tooth shows signs of a periapical lesion?,D,A,"* **A) #45**: This tooth shows a large, well-defined periapical radiolucency at its root apex, indicating a significant periapical lesion.
* **B) #44**: This tooth has a normal appearance with intact surrounding bone and no signs of a periapical lesion.
* **C) #46**: This tooth is mesially tilted but does not exhibit a periapical lesion at its root apices.
* **D) #47**: This tooth appears normal with no evidence of periapical radiolucency or pathology.

Answer: A",False,False,0
74,016713.jpg,Teeth,Which of the following wisdom teeth is suspicious for impaction?,A,A,"A) Tooth #38 is horizontally impacted within the mandibular left ramus/angle, with its crown oriented mesially toward the adjacent space.

B) Tooth #48 is mesioangularly tipped but is partially erupted and not as severely impacted as #38.

C) Tooth #28 is erupted normally into the maxillary left dental arch.

D) Tooth #18 is erupted normally into the maxillary right dental arch.

Answer: A",True,False,0
67,016712.jpg,"Teeth,Jaw",What is the status of bone loss in the jaw according to the report?,A,A,"A) No apparent bone loss is consistent with the image because the alveolar bone crests are well-preserved and lie within 1 to 2 mm of the cementoenamel junctions throughout both arches.

B) Mild bone loss is inconsistent with the image because there is no visible reduction of the crestal bone height beyond the normal physiological level.

C) Moderate bone loss is inconsistent with the image as there is no evidence of bone resorption extending into the middle third of the roots.

D) Severe bone loss is inconsistent with the image because the teeth have excellent bone support with no deep vertical defects or apical migration of the alveolar crest.

Answer: A",True,False,0
116,016808.jpg,"Teeth,Patho",Which tooth is suspicious for deep caries?,B,D,"A) #36: Tooth #36 (lower left first molar) appears radiographically intact with no signs of deep caries.

B) None: This option is incorrect because there is a clear, large radiolucent lesion indicative of deep caries on one of the teeth.

C) #26: Tooth #26 (upper left first molar) shows normal crown structure and density without any evidence of deep caries.

D) #38: Tooth #38 (lower left third molar) exhibits a large, deep radiolucency on its distal-occlusal aspect extending close to the pulp chamber, which is highly suspicious for deep caries.

Answer: D",False,False,0
403,018174.jpg,Teeth,Which of the following describes the status of the wisdom teeth 18 and 28?,C,C,"A) This is incorrect because both teeth 18 and 28 have fully emerged into the dental arch and reached the occlusal plane, showing no signs of impaction.

B) This is incorrect because both teeth, rather than just one, are fully erupted and visible in the dental arch.

C) This is correct because both the upper right third molar (18) and the upper left third molar (28) are fully erupted and aligned with the occlusal plane.

D) This is incorrect because both teeth have completely emerged to the level of the occlusal plane rather than being partially erupted.

Answer: C",True,False,0
289,017215.jpg,"Teeth,Jaw",What is the status of bone loss in the radiograph?,D,D,"A) Moderate bone loss: This is inconsistent because the alveolar bone crests are located within 1 to 2 millimeters of the cementoenamel junctions, indicating healthy bone height.

B) Severe bone loss: This is inconsistent because there is no evidence of deep vertical or horizontal bone defects, furcation involvement, or generalized bone reduction.

C) Slight bone loss: This is inconsistent because the bone levels are highly preserved across all quadrants without any noticeable reduction in the height of the alveolar crests.

D) No apparent bone loss: This is consistent because the alveolar bone height is normal and well-preserved throughout the entire dentition, remaining within physiological limits of the cementoenamel junction.

Answer: D",True,False,0
81,016723.jpg,Jaw,What is observed in the maxillary sinuses?,C,A,"* **A) Abnormal features:** This is consistent because there is a well-defined, dome-shaped radiopacity arising from the floor of the right maxillary sinus, which represents an abnormal feature consistent with an antral pseudocyst (mucous retention cyst).
* **B) Sinusitis:** This is inconsistent because the radiograph lacks the generalized opacification, air-fluid levels, or circumferential mucosal thickening typically associated with sinusitis.
* **C) Normal features:** This is inconsistent because the presence of a distinct dome-shaped radiopaque lesion in the right maxillary sinus deviates from normal, healthy sinus anatomy.
* **D) Bone sclerosis:** This is inconsistent because there is no evidence of pathologically increased bone density or osteosclerosis in the bony walls surrounding the maxillary sinuses.

Answer: A",False,False,0
134,016825.jpg,Jaw,In which jaw is bone loss observed?,D,A,"A) Lower jaw: This is consistent with the radiograph, which shows clear horizontal and vertical bone loss in the mandible, particularly around the lower molars and in the edentulous region.

B) Upper jaw: This is inconsistent because the alveolar bone levels in the maxilla are well-preserved and remain within normal limits near the cementoenamel junctions.

C) Both jaws: This is inconsistent because significant bone loss is restricted to the lower jaw, while the upper jaw shows no appreciable bone loss.

D) No bone loss: This is inconsistent because bone loss is clearly visible in the posterior regions of the lower jaw.

Answer: A",False,False,0
352,017690.jpg,Teeth,How many teeth are visualized in the radiograph?,A,C,"* **A) 29**: This count is inconsistent because it would require counting one of the dental implants as a tooth, whereas standard dental radiograph analysis only counts natural teeth (including those with crowns and root canals).
* **B) 31**: This count is incorrect as it significantly exceeds the number of teeth visible in both the maxillary and mandibular arches.
* **C) 28**: This is consistent with the radiograph, which shows 15 teeth in the maxillary arch and 13 natural teeth in the mandibular arch, totaling 28 teeth (excluding the two dental implants).
* **D) 30**: This count is incorrect as there are not 30 teeth visualized in the arches.

Answer: C",False,False,0
225,017083.jpg,"HisT,Jaw",Is there any apparent bone loss visible in the image?,D,D,"A) Not mentioned: This option is inconsistent because the radiograph provides clear visual evidence to evaluate the bone levels directly.

B) Unclear: This option is inconsistent because the image quality is high and the alveolar crests are clearly visible throughout the maxilla and mandible.

C) Yes: This option is inconsistent because there is no evidence of significant horizontal or vertical bone loss, with bone levels remaining within normal limits.

D) No: This option is consistent because the alveolar bone height is well-preserved and lies within the normal physiological range of 1 to 2 mm below the cementoenamel junction.

Answer: D",True,False,0
144,016829.jpg,"Teeth,HisT",Which tooth has both a crown and root canal treatment?,C,A,"- **Tooth 14**: This tooth (upper right first premolar) clearly shows a highly radiopaque crown and a root canal filling.
- **Tooth 13**: This tooth (upper right canine) is intact and does not have a crown or root canal treatment.
- **Tooth 12**: This tooth (upper right lateral incisor) is intact and does not have a crown or root canal treatment.
- **Tooth 15**: This tooth (upper right second premolar) is intact and does not have a crown or root canal treatment.

Answer: A",False,False,0
281,017209.jpg,"Teeth,Patho",Which of the following teeth shows signs of a periapical cyst?,C,C,"A) #37: Tooth #37 is missing in the lower left quadrant, and there is no periapical lesion in this region.

B) #36: Tooth #36 is missing and replaced by a bridge pontic, so it cannot have a periapical cyst.

C) #35: Tooth #35 serves as a bridge abutment and exhibits a well-defined, large radiolucency at its apex, which is highly characteristic of a periapical cyst.

D) #34: Tooth #34 appears intact with normal surrounding bone and no signs of periapical pathology.

Answer: C",True,False,0
154,016839.jpg,"Teeth,Patho",Which of the following teeth is suspected to have caries?,D,C,"A) Tooth #34 is restored with a crown and does not show radiographical signs of active caries.

B) Tooth #36 is missing, leaving an edentulous space in the lower left quadrant.

C) Tooth #37 is mesially tilted and exhibits a prominent radiolucency on its mesial surface, which is highly suggestive of dental caries.

D) Tooth #35 is endodontically treated and restored with a crown, showing no clear evidence of active caries.

Answer: C",False,False,0
419,018231.jpg,"Teeth,HisT",Which tooth shows signs of crown restoration and root canal treatment?,D,D,"A) Tooth #22 (maxillary left lateral incisor) appears intact with normal radiodensity and shows no signs of crown restoration or root canal treatment.

B) Tooth #23 (maxillary left canine) is healthy and does not exhibit any endodontic or restorative treatment.

C) Tooth #20 is either non-existent in the FDI system or represents a normal mandibular left second premolar in the Universal system with no signs of treatment.

D) Tooth #21 (maxillary left central incisor in FDI notation) clearly exhibits a highly radiopaque crown restoration and a root canal filling.

Answer: D",True,False,0
